sgRNA	Gene	CXCR4minus_Rep1	CXCR4minus_Rep2	CXCR4minus_Rep3	CXCR4plus_Rep1	CXCR4plus_Rpe2	CXCR4plus_Rpe3
NT-671	NonTargetingControlGuideForHuman-671	2262.5734245327353	1557.4160255683519	1459.005573280134	1870.7687922478906	1972.8707917507338	2050.702440241785
NT-567	NonTargetingControlGuideForHuman-567	1193.7066307046066	1180.2762064984154	1631.34592346216	1110.7416391560641	857.4736889651685	1520.8365237296077
2bc27650_AAC_2.8	2bc27650_AAC_2	1294.7674510331838	1180.2762064984154	984.8020010401492	1821.7912081591192	1250.6852330536226	1291.2953728741418
2bc5626.0_AAC_5.6	2bc5626.0_AAC_5	1561.0924363696697	988.2777531537204	2085.2111935067505	1438.7165326076577	1059.91923641665	1741.276924110628
2bc11515.1_GAC_3.4	2bc11515.1_GAC_3	915.4921370941704	946.2780914845683	1146.437981645652	1152.722425517868	1267.2312633741765	925.2429649019888
2bc13320_AAC_5.5	2bc13320_AAC_5	1941.5567011360781	2702.549658017069	877.7583052749155	1805.1738135575717	1858.9951713092757	1394.4372115845274
2bc7270_GAC_4.4	2bc7270_GAC_4	1592.0051578819405	1491.416557231113	1520.0204798663171	1209.5714070494776	1869.7014262225753	1811.0493444147126
2bc28473_GAC_1.4	2bc28473_GAC_1	996.3407933570321	431.99652002556377	1130.3814272808668	798.5095405901468	923.6578102473836	945.4668548452016
2bc17634_AAC_3.6	2bc17634_AAC_3	865.5562023435792	1070.562804587161	662.600476786796	948.0660920040735	865.2600561748409	841.3138216376553
2bc20051_GAC_11.4	2bc20051_GAC_11	2396.924868028373	2382.8379477600542	2532.653841805427	2279.2068595596083	2525.702863637471	1405.5603510532944
2bc29892_GAC_3.7	2bc29892_GAC_3	883.3904647545046	1264.2755298367194	1197.818955612964	1376.6199527808226	1089.1181134529213	1203.3214516211658
2bc28681_GAC_5.6	2bc28681_GAC_5	1536.1244689943742	1025.991735060714	1509.3161102897939	2304.5702513198653	1846.342324593558	1886.8889317017606
2bc32447_GAC_1.6	2bc32447_GAC_1	1084.323154584264	1113.4196022087447	1311.2852731241117	1488.5687164123	1300.323324015284	1132.5378368199206
2bc16758_GAC_1.4	2bc16758_GAC_1	1205.5961389785568	1379.9888834149954	1036.1829750074612	924.4518996755588	676.4406513402862	775.5861793222135
2bc21254_GAC_2.4	2bc21254_GAC_2	2654.927197573094	2258.5532346574614	1977.0970607838647	2551.2073711954636	2016.6691073051409	1661.3925588349373
2bc13501.1_GAC_4.7	2bc13501.1_GAC_4	544.5394789469221	575.1382240816533	723.6153833729792	625.3387968477053	566.4582145036641	1034.4519705953383
2bc23195_AAC_1.7	2bc23195_AAC_1	1350.64813992075	1751.1287508179103	1566.0492690453677	1383.61675050779	1843.4224368899309	1438.9297694595957
2bc7959_GAC_2.4	2bc7959_GAC_2	1462.4095176958824	1303.7037836485765	1501.8230515862274	1210.4460067653486	1052.1328692069776	1196.2430901410412
NT-818	NonTargetingControlGuideForHuman-818	753.7948245684468	1190.5618379275954	1171.0580316716557	1213.944405628832	876.9396069893494	1009.1721081663222
2bc34865_GAC_1.5	2bc34865_GAC_1	1229.3751555264573	1102.276834827133	1004.0698662778912	1257.674391422378	1290.5903650031935	907.0414639530971
2bc18140_GAC_3.6	2bc18140_GAC_3	1028.4424656966978	1539.4161705672868	1360.525373176119	1428.2213360172068	1415.1722403579513	1316.5752353031578
2bc22286_AAC_6.5	2bc22286_AAC_6	510.05990495246635	749.9939583777149	782.4894160438577	751.2811559331174	796.1560471889987	615.8174487708319
2bc35075_AAC_2.6	2bc35075_AAC_2	910.7363337845902	1537.7018986624234	1084.3526381018164	1355.6295595999206	1466.7569231220307	1214.4445910899328
2bc3388_AAC_4.7	2bc3388_AAC_4	4642.852980977578	4303.679617159436	4015.2090281539126	4312.651198959489	4314.620730059696	4897.214949748996
2bc17921_AAC_5.7	2bc17921_AAC_5	1458.8426652136975	1369.7032519858153	1638.8389821657265	1638.1252678262267	1436.58475018455	2292.3779250631787
2bc13917_GAC_8.8	2bc13917_GAC_8	1379.1829597782307	1391.9887867490388	934.4914640304894	1169.3398201194154	1036.5601347876327	509.6420265689643
2bc2056.0_GAC_3.4	2bc2056.0_GAC_3	1162.7939091923358	2141.982745126754	1386.2158601597753	1522.6781053312657	1174.7681527593172	1008.1609136691616
2bc33002_GAC_5.7	2bc33002_GAC_5	1202.0292864963717	612.852205988647	1181.762401248179	807.255537748856	1025.8538798743332	438.85841176771925
2bc11345_GAC_3.8	2bc11345_GAC_3	495.792495023726	678.8516743258859	812.4616508581231	362.9588820864304	518.766715344421	542.0002504781049
2bc39847_GAC_2.6	2bc39847_GAC_2	801.3528576642478	534.8528343173647	846.7156335029978	943.693093424719	770.8503537575635	751.317511390358
2bc34776_AAC_2.4	2bc34776_AAC_2	1690.6880765557275	1481.9880617543647	1134.6631751114762	1372.246954201468	1075.4919708359946	867.6048785638321
2bc12312.1_AAC_4.8	2bc12312.1_AAC_4	977.3175801187117	1739.1288474838668	1046.8873445839847	1732.5820371402858	1543.647299317545	1575.4410265762824
2bc32488_GAC_3.7	2bc32488_GAC_3	1441.008402802772	816.8505626673855	1597.0919408172854	1332.889966987277	1548.5137788235904	1082.9893064590492
2bc843_AAC_1.6	2bc843_AAC_1	495.792495023726	629.1377890848488	1126.0996794502576	912.207503653366	730.9452218079927	742.2167609159123
2bc29535_GAC_1.5	2bc29535_GAC_1	1713.2781422762332	1427.1313607987374	1073.6482685252931	871.9759167233038	1026.8271757755424	617.8398377651531
2bc14475_AAC_6.8	2bc14475_AAC_6	645.6002992754993	210.85544429819186	721.4745094576745	318.35429657701366	411.70416621142596	615.8174487708319
2bc10879_GAC_6.5	2bc10879_GAC_6	848.9108907600489	431.99652002556377	976.2385053789304	719.7955661617643	587.8707243302631	303.35834914819304
2bc30153_GAC_6.8	2bc30153_GAC_6	1385.1277139152057	1771.7000136762706	1093.9865707206875	1206.073008185994	1207.8602134004248	1000.0713576918764
2bc10622_GAC_3.8	2bc10622_GAC_3	1204.4071881511618	1439.1312641327809	980.5202532095398	1883.8877879859542	1645.8433689444948	1519.825329232447
2bc29242_GAC_4.7	2bc29242_GAC_4	963.0501701899714	926.5639645786398	1621.7119908432892	737.2875604791826	794.2094553865807	1398.4819895731698
2bc794_GAC_4.7	2bc794_GAC_4	1206.7850898059519	1252.275626502676	1206.3824512741828	732.0399621839572	518.766715344421	717.9480929840569
NT-523	NonTargetingControlGuideForHuman-523	819.1871200751732	1091.1340674455212	618.7125615230502	515.1392326479698	471.07521618517774	732.1048159443059
2bc35549_AAC_3.5	2bc35549_AAC_3	1218.6745980799021	791.1364840944352	1364.8071210067285	1522.6781053312657	1308.1096912249564	1062.7654165158363
2bc23057_GAC_4.5	2bc23057_GAC_4	1131.881187680065	941.9924117224099	1464.3577580683957	1356.5041593157916	1499.8489837631382	1205.3438406154871
2bc14577_GAC_6.8	2bc14577_GAC_6	1213.918794770322	1770.842877723839	1483.6256233061376	783.6413454203413	766.9571701527274	1051.6422770470692
2bc29101_GAC_5.5	2bc29101_GAC_5	847.7219399326539	676.280266468591	565.1907136404334	781.8921459885994	1166.9817855496449	802.8884307455509
NT-626	NonTargetingControlGuideForHuman-626	1557.5255838874846	1416.8457293695574	1675.2338387259058	1443.0895311870124	1409.332464950697	1487.4671053233064
2bc33898_GAC_2.4	2bc33898_GAC_2	946.404858606441	1391.1316507966071	1224.5798795542723	1249.8029939795397	965.5095339993725	1407.5827400476157
2bc24323_GAC_3.8	2bc24323_GAC_3	1236.5088604908276	1775.1285574859971	1025.478605430938	1656.491861859516	1322.709129743092	840.3026271404947
2bc6327_AAC_3.7	2bc6327_AAC_3	1411.2846321178963	1845.4137055853946	1988.8718673180404	1748.3248320259622	2062.414014661966	2474.3929345520946
2bc7696_GAC_2.5	2bc7696_GAC_2	775.1959394615573	1126.2766414952198	958.0410770988408	1296.1567789206983	1339.2551600636457	1447.0193254368808
2bc2362_GAC_1.8	2bc2362_GAC_1	1064.1109905185488	1361.9890284139303	1092.916133763035	1055.6418570561964	1244.8454576463685	1184.1087561751135
2bc5000.1_GAC_2.4	2bc5000.1_GAC_2	1297.1453526879739	755.9939100447366	1045.8169076263323	999.6674752404576	1200.0738461907524	1300.3961233485875
NT-278	NonTargetingControlGuideForHuman-278	1664.531158353037	2061.4119655981763	1056.5212772028556	1208.6968073336068	1189.367591277453	1892.9560986847246
NT-632	NonTargetingControlGuideForHuman-632	1081.945252929474	1100.5625629222695	902.3783553009193	745.1589579220209	843.8475463482418	1201.2990626268445
2bc5986_GAC_2.5	2bc5986_GAC_2	1166.360761674521	814.2791548100905	1007.2811771508482	1105.4940408608386	1122.2101740940286	603.6831148049041
2bc30304.1_GAC_6.7	2bc30304.1_GAC_6	1426.7409928740317	1786.2713248676089	1768.3618540416592	1590.8968831691973	1188.3942953762437	1511.735773255162
2bc23544.2_GAC_2.7	2bc23544.2_GAC_2	872.6899073079494	1172.5619829265302	728.9675681612408	1004.0404738198122	820.4884447192248	876.7056290382778
2bc30895_GAC_1.7	2bc30895_GAC_1	1935.611946999103	1925.1273491615402	1670.9520908952966	1642.4982664055813	1813.2502639524505	1273.0938719252501
2bc10454_GAC_1.5	2bc10454_GAC_1	1596.7609611915204	1097.134019112543	1798.3340888559246	875.4743155867875	1116.3703986867745	1396.4596005788487
BRAF-5	BRAF	1949.8793569278434	1633.701125334771	1803.6862736441863	1897.006783724018	1910.5798540733551	1612.8552229712263
2bc27559_AAC_3.4	2bc27559_AAC_3	637.2776434837342	604.2808464643302	1112.1839990007772	725.0431644569899	787.3963840781173	1150.7393377688122
NT-219	NonTargetingControlGuideForHuman-219	1634.8073876681613	2011.6980803571394	1174.2693425446125	1665.2378590182252	1960.2179450350163	1443.9857419453988
2bc34078_GAC_2.7	2bc34078_GAC_2	754.9837753958418	373.71127526020996	948.4071444799697	683.9369778110567	903.2185963219936	742.2167609159123
2bc23092_GAC_1.5	2bc23092_GAC_1	1504.0227966547084	1234.2757715016107	1142.1562338150425	1189.4556135844466	1043.373206096096	709.8585370067717
2bc21627_AAC_2.4	2bc21627_AAC_2	1054.5993838993884	610.280798131352	1080.070890271207	666.4449834936385	710.5060078826027	933.3325208792739
2bc15629_GAC_1.8	2bc15629_GAC_1	1643.1300434599266	1263.4183938842878	1288.8060970134127	1073.1338513736146	1059.91923641665	1256.9147599706798
2bc830_AAC_2.4	2bc830_AAC_2	733.5826605027313	1235.1329074540424	813.5320878157754	1030.2784652959397	1005.4146659489434	882.7727960212418
2bc6217_GAC_2.7	2bc6217_GAC_2	2185.2916207520584	1079.9913000639094	1679.5155865565152	1867.2703933844068	1145.5692757230458	1723.0754231617366
EGFR-2	EGFR	601.6091186618834	1319.9893667447782	989.0837488707585	620.9657982683508	867.206647977259	986.9258292287881
2bc19987_GAC_1.8	2bc19987_GAC_1	1537.3134198217692	524.5672028881846	1397.990666693951	1576.0286879993917	1032.6669511827965	1720.0418396702546
2bc30866_GAC_5.4	2bc30866_GAC_5	582.585905423563	386.56831454668503	917.364472708052	977.8024823436847	590.7906120338903	926.2541593991494
2bc25_GAC_3.6	2bc25_GAC_3	1114.0469252691398	995.1348407731737	1193.5372077823547	885.0949124613676	1159.1954183399723	1130.5154478255995
2bc30770_AAC_4.4	2bc30770_AAC_4	1060.5441380363636	1197.4189255470487	1385.1454232021229	1027.654666148327	1096.9044806625936	1108.2691688880652
2bc30091_GAC_2.8	2bc30091_GAC_2	1045.0877772802282	1263.4183938842878	1294.1582818016743	854.4839224058854	1550.4603706260084	1225.5677305586999
2bc30732_GAC_2.8	2bc30732_GAC_2	2155.567850067183	2132.554249650005	1244.918181749667	1839.2832024765376	1529.0478607994094	1566.3402761018367
2bc37465_AAC_3.6	2bc37465_AAC_3	784.7075460807174	637.7091486091656	877.7583052749155	499.3964377622934	920.7379225437564	496.49649810587596
NT-549	NonTargetingControlGuideForHuman-549	1305.468008479739	1202.5617412616389	867.0539356983921	850.9855235424018	1063.812420021486	462.11588520241406
2bc13410_GAC_3.7	2bc13410_GAC_3	1674.0427649721973	1466.5596146105945	1366.947994922033	1311.8995738063747	1221.4863560173512	1550.1611641472664
2bc2752.0_GAC_2.4	2bc2752.0_GAC_2	636.0886926563392	544.281329794113	281.5249198625644	365.58268123404315	631.6690398846702	229.54115085546607
2bc6586_GAC_2.5	2bc6586_GAC_2	1085.5121054116591	1007.9918800596488	705.4179550928894	1162.3430223924481	1135.8363167109553	1265.0043159479649
2bc39605_AAC_2.8	2bc39605_AAC_2	1149.7154500909905	1589.130055808324	1736.248745312089	1247.179194831927	1070.6254913299495	1425.7842409965074
2bc28389_AAC_3.4	2bc28389_AAC_3	1513.5344032738687	2855.1198575499066	1775.8549127452254	1817.4182095797646	1797.6775295331058	1711.9522836929693
2bc13_GAC_3.6	2bc13_GAC_3	1662.1532566982469	1847.9851134426895	1315.567020954721	1356.5041593157916	1315.8960584346287	1261.9707324564831
2bc2856_GAC_1.5	2bc2856_GAC_1	1817.9058150869955	1412.5600496073992	1194.6076447400071	1690.6012507784817	1403.4926895434428	958.61238330829
